timestamp,reflux_ratio,feed_rate,feed_composition,top_purity,bottom_purity,reboiler_duty,condenser_duty,distillate_rate,bottoms_rate,top_temperature,bottom_temperature,feed_temperature,column_pressure,steam_flow,cooling_water_flow,operator_shift,maintenance_flag
2025-05-06 01:00:00,2.81,102.4,0.5422,0.8991,0.0577,265.93,252.26,59.0,43.5,79.8,107.8,99.4,105.75,0.12,10.1,B,0
2025-05-06 02:00:00,3.17,107.4,0.3711,0.8857,0.0352,252.97,248.18,42.4,65.0,81.2,106.7,107.2,104.22,0.11,9.9,B,0
2025-05-06 03:00:00,5.01,120.7,0.4264,0.906,0.041,445.63,431.24,53.8,66.9,81.3,112.7,85.1,102.3,0.2,17.2,B,0
2025-05-06 04:00:00,3.95,129.2,0.4881,0.9332,0.0456,309.9,297.69,64.4,64.8,82.0,108.8,91.0,100.16,0.14,11.9,B,0
2025-05-06 05:00:00,2.43,118.6,0.4291,0.88,0.0388,254.3,257.96,55.0,63.6,82.4,112.7,96.1,98.49,0.12,10.3,A,0
2025-05-06 06:00:00,3.89,111.5,0.4348,0.88,0.0452,307.73,316.18,52.0,59.5,78.1,106.4,100.1,99.71,0.14,12.6,A,0
2025-05-06 07:00:00,2.26,132.5,0.472,0.88,0.0496,235.72,246.37,67.4,65.1,82.9,112.8,96.7,103.21,0.11,9.9,B,0
2025-05-06 08:00:00,4.37,105.3,0.552,0.9131,0.0563,307.3,284.54,60.9,44.4,81.0,112.1,100.6,95.35,0.14,11.4,C,0
2025-05-06 09:00:00,3.12,125.5,0.4726,0.9023,0.0442,292.08,293.83,62.6,62.8,85.3,111.1,87.6,106.69,0.13,11.8,B,0
2025-05-06 10:00:00,3.43,105.7,0.5863,0.88,0.0576,279.22,289.77,67.9,37.7,84.4,106.0,93.4,105.02,0.13,11.6,A,0
2025-05-06 11:00:00,4.56,116.5,0.4202,0.88,0.05,356.82,334.46,51.9,64.5,86.0,109.3,102.3,104.95,0.16,13.4,C,0
2025-05-06 12:00:00,2.47,108.3,0.3998,0.907,0.0329,239.41,227.37,45.5,62.8,79.2,112.0,90.7,103.14,0.11,9.1,B,0
2025-05-06 13:00:00,2.38,109.2,0.6541,0.9127,0.0748,219.28,222.28,75.5,33.7,85.9,106.6,80.5,101.62,0.1,8.9,B,0
2025-05-06 14:00:00,3.03,104.3,0.4474,0.88,0.0452,250.37,254.82,50.3,54.1,82.3,109.0,90.9,102.43,0.11,10.2,A,0
2025-05-06 15:00:00,4.33,130.2,0.3951,0.88,0.0386,386.93,378.63,55.2,75.0,84.1,110.8,97.2,100.2,0.18,15.1,A,0
2025-05-06 16:00:00,2.28,99.0,0.3606,0.88,0.0408,215.55,218.45,37.7,61.3,84.0,107.7,94.6,107.65,0.1,8.7,A,0
2025-05-06 17:00:00,1.5,98.9,0.586,0.88,0.0483,184.11,180.57,63.9,35.0,83.4,112.6,88.6,100.88,0.08,7.2,A,0
2025-05-06 18:00:00,3.14,141.8,0.4727,0.914,0.0542,368.55,333.27,69.0,72.8,78.7,112.2,91.4,99.87,0.17,13.3,C,0
2025-05-06 19:00:00,3.94,124.7,0.4797,0.88,0.0573,365.33,356.12,64.0,60.7,84.9,110.5,88.3,100.5,0.17,14.2,C,0
2025-05-06 20:00:00,4.46,74.2,0.4873,0.88,0.0542,261.36,284.26,38.9,35.3,83.1,110.9,88.9,99.13,0.12,11.4,A,0
2025-05-06 21:00:00,3.13,101.5,0.581,0.88,0.0476,266.15,265.98,65.1,36.5,77.6,108.9,90.6,103.73,0.12,10.6,C,0
2025-05-06 22:00:00,3.17,82.8,0.4856,0.9179,0.0524,217.28,236.81,41.5,41.4,80.5,111.2,95.5,99.74,0.1,9.5,B,0
2025-05-06 23:00:00,4.42,95.7,0.6875,0.9089,0.077,332.98,308.08,70.3,25.5,78.4,108.8,83.1,100.92,0.15,12.3,C,0
2025-05-07 00:00:00,2.0,62.9,0.5107,0.88,0.0588,135.87,151.75,34.6,28.3,77.7,109.6,101.8,105.31,0.06,6.1,B,0
2025-05-07 01:00:00,3.19,107.9,0.5849,0.88,0.0515,229.79,212.47,69.5,38.4,84.6,109.0,94.5,104.51,0.1,8.5,A,0
2025-05-07 02:00:00,3.65,92.9,0.5644,0.88,0.0615,243.53,250.83,57.1,35.8,77.6,112.9,89.5,98.23,0.11,10.0,B,0
2025-05-07 03:00:00,3.86,110.9,0.4971,0.9021,0.0587,357.26,330.1,57.6,53.3,78.0,112.4,90.1,104.84,0.16,13.2,A,0
2025-05-07 04:00:00,3.09,85.6,0.453,0.88,0.0455,220.02,232.62,41.8,43.8,87.9,108.0,91.8,97.05,0.1,9.3,A,1
2025-05-07 05:00:00,3.53,111.2,0.5266,0.88,0.0454,308.73,295.83,64.1,47.1,80.7,112.7,95.0,96.8,0.14,11.8,A,0
2025-05-07 06:00:00,1.51,103.8,0.5408,0.953,0.0582,176.64,205.32,56.0,47.8,84.0,108.4,95.8,100.32,0.08,8.2,C,0
2025-05-07 07:00:00,2.97,132.5,0.4542,0.88,0.0507,328.08,343.88,64.5,68.0,85.4,113.7,94.0,102.18,0.15,13.8,B,0
2025-05-07 08:00:00,3.86,131.2,0.5133,0.88,0.0506,371.18,319.17,73.2,58.0,84.3,113.1,91.2,100.63,0.17,12.8,C,0
2025-05-07 09:00:00,2.71,121.8,0.5989,0.8877,0.0539,274.6,280.31,79.6,42.2,82.4,114.4,94.9,102.62,0.12,11.2,A,0
2025-05-07 10:00:00,3.55,105.1,0.6656,0.88,0.0715,303.62,288.49,77.2,27.9,81.9,110.6,84.6,100.17,0.14,11.5,C,0
2025-05-07 11:00:00,3.86,139.8,0.5683,0.937,0.053,373.68,367.9,81.5,58.3,83.6,109.4,88.9,95.12,0.17,14.7,A,0
2025-05-07 12:00:00,3.23,86.7,0.649,0.9306,0.0669,240.02,230.31,58.4,28.3,81.3,109.4,91.6,100.73,0.11,9.2,B,0
2025-05-07 13:00:00,3.64,88.9,0.4497,0.8901,0.0528,252.59,270.18,42.2,46.8,84.1,110.8,88.3,96.74,0.11,10.8,A,0
2025-05-07 14:00:00,2.73,108.7,0.5562,0.88,0.0473,250.62,264.0,66.5,42.3,81.2,108.0,93.9,101.31,0.11,10.6,A,0
2025-05-07 15:00:00,3.33,143.8,0.6071,0.88,0.0652,336.17,305.55,95.6,48.2,81.6,105.2,88.3,97.54,0.15,12.2,C,0
2025-05-07 16:00:00,3.99,107.0,0.4283,0.8883,0.0418,311.02,301.97,48.8,58.1,87.6,109.2,103.6,102.85,0.14,12.1,A,0
2025-05-07 17:00:00,3.63,107.3,0.4612,0.882,0.0452,284.62,283.89,53.3,53.9,80.6,110.1,87.7,105.36,0.13,11.4,B,0
2025-05-07 18:00:00,3.03,88.4,0.639,0.9005,0.0665,248.23,258.58,60.7,27.7,82.1,111.1,102.6,96.11,0.11,10.3,B,0
2025-05-07 19:00:00,3.68,124.2,0.422,0.88,0.0383,291.63,287.74,56.6,67.6,83.3,110.8,85.0,95.17,0.13,11.5,A,0
2025-05-07 20:00:00,4.07,124.3,0.3927,0.918,0.0334,393.23,387.39,50.5,73.8,83.5,110.3,105.0,100.4,0.18,15.5,B,0
2025-05-07 21:00:00,1.86,121.8,0.6222,0.8804,0.0533,193.84,204.18,83.8,38.0,82.9,112.3,97.9,104.69,0.09,8.2,A,0
2025-05-07 22:00:00,4.43,100.6,0.5957,0.88,0.0657,337.55,335.69,65.5,35.1,78.2,108.3,99.0,101.77,0.15,13.4,A,0
2025-05-07 23:00:00,3.23,99.4,0.5346,0.88,0.0516,242.66,232.16,58.0,41.4,82.5,108.7,88.2,100.02,0.11,9.3,B,0
2025-05-08 00:00:00,3.84,90.6,0.4963,0.8922,0.0525,281.7,279.13,47.9,42.7,82.7,114.2,93.4,98.07,0.13,11.2,C,0
2025-05-08 01:00:00,4.46,111.3,0.4649,0.88,0.0441,349.93,354.54,56.0,55.2,85.4,103.6,93.7,103.47,0.16,14.2,A,0
2025-05-08 02:00:00,2.4,93.8,0.5226,0.9316,0.0464,186.72,209.91,50.5,43.3,84.2,112.2,94.5,105.91,0.08,8.4,C,0
2025-05-08 03:00:00,2.93,92.3,0.6264,0.88,0.0659,256.23,259.68,63.6,28.8,85.6,111.1,101.4,95.69,0.12,10.4,C,0
2025-05-08 04:00:00,3.27,103.6,0.5191,0.921,0.0535,288.42,283.94,55.6,48.0,79.0,110.0,98.5,102.18,0.13,11.4,A,0
2025-05-08 05:00:00,2.87,102.7,0.6734,0.8892,0.0662,258.81,275.04,75.7,26.9,79.0,111.8,94.2,108.93,0.12,11.0,B,0
2025-05-08 06:00:00,4.89,101.9,0.4282,0.8817,0.0443,330.86,319.82,46.7,55.2,83.0,111.4,100.0,99.48,0.15,12.8,A,0
2025-05-08 07:00:00,2.81,117.0,0.4984,0.8868,0.045,291.25,301.73,63.0,54.0,85.4,107.1,100.9,100.73,0.13,12.1,B,0
2025-05-08 08:00:00,3.06,111.2,0.4702,0.9295,0.0523,246.53,248.43,53.0,58.2,81.4,108.1,92.2,101.2,0.11,9.9,A,0
2025-05-08 09:00:00,3.66,105.7,0.4132,0.88,0.0478,241.52,245.7,46.4,59.3,79.8,109.0,92.0,100.07,0.11,9.8,C,0
2025-05-08 10:00:00,2.54,112.7,0.4878,0.88,0.0526,218.3,215.31,59.3,53.4,77.2,105.8,105.8,104.59,0.1,8.6,A,0
2025-05-08 11:00:00,3.18,95.1,0.5334,0.88,0.0515,230.63,223.79,55.3,39.8,83.1,110.0,93.8,106.7,0.1,9.0,B,0
2025-05-08 12:00:00,3.75,111.6,0.5419,0.9049,0.0545,295.2,303.19,64.0,47.6,81.7,111.3,91.8,96.19,0.13,12.1,B,0
2025-05-08 13:00:00,3.23,112.3,0.6736,0.88,0.0752,277.3,296.01,83.5,28.8,80.7,112.3,94.2,98.5,0.13,11.8,A,0
2025-05-08 14:00:00,3.43,87.5,0.5372,0.88,0.0601,235.95,241.62,50.9,36.6,84.7,110.2,100.4,105.04,0.11,9.7,B,0
2025-05-08 15:00:00,3.08,124.9,0.592,0.88,0.0692,288.1,282.85,80.6,44.4,81.7,108.5,98.6,103.1,0.13,11.3,A,0
2025-05-08 16:00:00,2.29,96.8,0.5053,0.9177,0.0466,175.45,196.76,51.0,45.8,82.0,110.4,94.4,102.61,0.08,7.9,C,0
2025-05-08 17:00:00,3.76,111.4,0.6342,0.8968,0.0591,319.96,316.55,76.5,34.9,84.7,109.8,98.1,103.39,0.15,12.7,A,0
2025-05-08 18:00:00,4.9,127.5,0.6919,0.8992,0.0699,416.32,351.44,95.6,31.9,88.6,111.6,96.3,101.59,0.19,14.1,A,0
2025-05-08 19:00:00,3.51,123.9,0.5425,0.8893,0.0563,310.18,316.75,72.3,51.6,80.7,109.9,94.3,102.74,0.14,12.7,B,0
2025-05-08 20:00:00,3.68,110.5,0.4206,0.88,0.0413,344.77,313.47,50.0,60.5,79.4,111.8,93.5,100.32,0.16,12.5,A,0
2025-05-08 21:00:00,4.05,104.6,0.4561,0.88,0.0437,307.84,301.51,51.6,53.0,79.0,109.5,95.7,100.62,0.14,12.1,C,0
2025-05-08 22:00:00,2.48,124.2,0.5226,0.8917,0.0586,267.68,262.5,69.2,55.0,83.4,112.6,92.9,101.01,0.12,10.5,C,0
2025-05-08 23:00:00,4.86,120.1,0.5365,0.9039,0.0532,430.09,393.87,68.2,51.9,78.7,110.4,95.4,100.08,0.2,15.8,A,0
2025-05-09 00:00:00,3.66,100.7,0.5559,0.88,0.0495,249.8,252.83,61.4,39.3,80.9,108.8,94.8,102.71,0.11,10.1,B,0
2025-05-09 01:00:00,4.81,98.1,0.5368,0.8896,0.0482,334.05,336.63,57.0,41.1,81.1,109.3,87.7,102.19,0.15,13.5,C,0
2025-05-09 02:00:00,2.91,78.9,0.5006,0.88,0.0513,216.66,224.45,42.8,36.1,86.7,111.5,92.4,95.7,0.1,9.0,A,0
2025-05-09 03:00:00,4.95,112.3,0.4491,0.8934,0.0599,381.32,386.97,52.4,59.9,85.6,107.5,93.7,100.69,0.17,15.5,A,0
2025-05-09 04:00:00,4.12,108.8,0.5321,0.88,0.0483,292.14,307.37,63.3,45.5,77.4,109.7,104.3,101.36,0.13,12.3,C,0
2025-05-09 05:00:00,3.94,127.0,0.6484,0.88,0.0633,348.8,359.09,91.0,36.0,86.8,112.1,94.2,105.89,0.16,14.4,B,0
2025-05-09 06:00:00,3.69,115.4,0.5816,0.88,0.0702,325.53,315.93,72.9,42.5,78.4,111.0,96.4,100.44,0.15,12.6,A,0
2025-05-09 07:00:00,3.3,130.0,0.5428,0.8932,0.0519,270.7,264.59,75.9,54.2,82.5,107.7,105.8,101.59,0.12,10.6,C,0
2025-05-09 08:00:00,4.46,99.5,0.5824,0.9066,0.0605,285.0,281.84,61.4,38.1,79.5,110.6,87.1,101.07,0.13,11.3,A,0
2025-05-09 09:00:00,3.61,127.1,0.4703,0.9238,0.0564,400.88,399.92,60.6,66.4,80.8,107.3,87.3,105.27,0.18,16.0,C,0
2025-05-09 10:00:00,1.93,102.1,0.4593,0.88,0.0412,206.58,224.94,50.9,51.2,79.1,110.4,91.1,97.72,0.09,9.0,A,0
2025-05-09 11:00:00,2.61,121.7,0.4402,0.8962,0.0425,301.92,263.33,56.7,65.0,87.0,112.8,93.3,98.95,0.14,10.5,B,0
2025-05-09 12:00:00,3.35,88.1,0.49,0.9146,0.0466,258.33,262.93,45.0,43.1,81.6,110.1,93.8,98.74,0.12,10.5,B,0
2025-05-09 13:00:00,3.75,113.5,0.4662,0.8852,0.039,330.13,287.39,57.3,56.2,82.7,107.7,92.4,101.34,0.15,11.5,C,0
2025-05-09 14:00:00,3.45,80.2,0.5967,0.9218,0.0675,223.18,229.52,49.7,30.5,78.8,109.6,88.8,96.82,0.1,9.2,A,0
2025-05-09 15:00:00,4.48,106.0,0.462,0.88,0.0433,351.23,330.65,53.0,53.0,77.8,110.4,99.9,105.7,0.16,13.2,B,0
2025-05-09 16:00:00,1.94,116.6,0.4358,0.8939,0.0392,246.2,240.52,54.1,62.5,80.7,112.2,92.7,102.55,0.11,9.6,C,0
2025-05-09 17:00:00,3.61,102.2,0.6554,0.88,0.0633,305.25,310.48,74.1,28.1,83.6,112.2,100.9,103.06,0.14,12.4,B,0
2025-05-09 18:00:00,2.05,94.2,0.4639,0.88,0.051,195.91,201.13,46.9,47.3,81.6,107.8,89.9,107.61,0.09,8.0,B,0
2025-05-09 19:00:00,4.11,122.7,0.5123,0.9181,0.0518,357.94,344.1,65.2,57.5,84.9,109.4,104.8,100.27,0.16,13.8,A,0
2025-05-09 20:00:00,3.42,108.4,0.5361,0.9351,0.0497,301.87,284.62,59.6,48.9,82.4,110.8,86.7,103.87,0.14,11.4,A,0
2025-05-09 21:00:00,3.84,102.7,0.4091,0.88,0.043,285.0,283.14,44.9,57.8,82.0,108.8,94.9,103.05,0.13,11.3,B,0
2025-05-09 22:00:00,2.81,110.6,0.5988,0.88,0.0639,271.19,281.57,72.5,38.1,83.6,111.0,90.0,105.92,0.12,11.3,B,0
2025-05-09 23:00:00,4.52,149.6,0.551,0.891,0.055,434.2,392.87,88.7,60.8,82.3,107.3,95.2,103.37,0.2,15.7,B,0
2025-05-10 00:00:00,4.33,127.3,0.6247,0.8946,0.0613,377.46,371.11,86.1,41.2,84.8,110.5,90.1,99.77,0.17,14.8,B,0
2025-05-10 01:00:00,3.97,127.4,0.4457,0.88,0.0496,333.96,324.67,60.8,66.7,83.7,112.1,84.3,102.57,0.15,13.0,C,0
2025-05-10 02:00:00,3.4,116.5,0.5079,0.8932,0.0499,294.9,291.26,63.3,53.2,84.7,110.1,91.1,99.36,0.13,11.7,C,0
2025-05-10 03:00:00,3.96,112.5,0.5031,0.88,0.0584,310.12,298.98,60.9,51.6,84.1,110.4,103.0,99.9,0.14,12.0,B,0
2025-05-10 04:00:00,2.93,74.1,0.5211,0.9055,0.0483,220.34,234.53,40.8,33.2,86.1,111.7,90.0,101.26,0.1,9.4,A,0
2025-05-10 05:00:00,4.18,99.8,0.3836,0.88,0.0345,285.6,290.9,41.2,58.6,84.5,109.1,97.5,100.74,0.13,11.6,A,0
2025-05-10 06:00:00,4.82,102.8,0.5089,0.9063,0.0464,360.61,344.48,55.3,47.5,87.2,111.2,95.0,98.62,0.16,13.8,C,0
2025-05-10 07:00:00,4.36,81.9,0.3859,0.927,0.0374,248.52,253.38,32.1,49.8,80.4,109.9,92.7,94.49,0.11,10.1,B,0
2025-05-10 08:00:00,2.92,92.6,0.5287,0.88,0.0529,232.25,244.75,53.3,39.3,84.5,108.2,105.2,102.19,0.11,9.8,A,0
2025-05-10 09:00:00,3.79,80.3,0.3297,0.88,0.0263,247.83,256.36,28.5,51.8,77.9,111.8,93.4,102.4,0.11,10.3,B,0
2025-05-10 10:00:00,2.47,109.4,0.3519,0.8905,0.0357,204.51,211.17,40.5,69.0,84.8,112.8,95.8,102.39,0.09,8.4,C,0
2025-05-10 11:00:00,3.96,122.3,0.5655,0.88,0.0594,310.76,319.54,75.4,46.9,82.2,112.3,95.4,107.02,0.14,12.8,C,0
2025-05-10 12:00:00,3.86,126.6,0.4563,0.88,0.0383,328.3,331.11,62.9,63.7,84.8,111.8,102.9,96.69,0.15,13.2,A,0
2025-05-10 13:00:00,2.0,116.2,0.421,0.9045,0.0395,201.82,229.66,51.3,65.0,87.0,111.0,87.5,105.96,0.09,9.2,B,0
2025-05-10 14:00:00,2.57,95.5,0.6017,0.9067,0.063,222.02,213.9,61.0,34.5,84.4,110.7,106.2,108.78,0.1,8.6,C,0
2025-05-10 15:00:00,3.27,81.0,0.5262,0.9603,0.0472,227.32,240.0,42.5,38.5,80.8,109.8,102.6,106.59,0.1,9.6,A,0
2025-05-10 16:00:00,3.26,83.6,0.5698,0.8874,0.0554,209.2,228.06,51.7,31.9,78.7,108.7,97.0,100.25,0.1,9.1,B,0
2025-05-10 17:00:00,2.53,91.0,0.4867,0.8848,0.0541,212.66,229.84,47.4,43.6,83.6,105.9,98.1,102.66,0.1,9.2,B,0
2025-05-10 18:00:00,3.81,96.7,0.7144,0.894,0.08,272.68,268.85,75.3,21.3,81.1,106.9,93.9,98.99,0.12,10.8,C,0
2025-05-10 19:00:00,3.7,107.6,0.4516,0.88,0.0474,300.42,277.95,52.2,55.4,84.0,110.0,95.8,99.27,0.14,11.1,A,1
2025-05-10 20:00:00,3.34,94.8,0.6396,0.88,0.0631,242.97,262.42,66.9,27.9,80.5,107.4,97.1,106.47,0.11,10.5,B,0
2025-05-10 21:00:00,2.9,115.1,0.4951,0.88,0.047,285.08,276.48,61.9,53.2,79.2,110.8,90.5,103.4,0.13,11.1,A,0
2025-05-10 22:00:00,4.34,106.5,0.3676,0.88,0.0413,380.83,358.92,41.4,65.1,81.3,113.5,102.6,103.58,0.17,14.4,B,0
2025-05-10 23:00:00,4.82,110.2,0.5386,0.88,0.0595,395.64,411.04,64.3,45.8,83.5,103.5,96.1,97.93,0.18,16.4,B,0
2025-05-11 00:00:00,3.11,127.1,0.5252,0.88,0.0467,347.82,316.83,73.0,54.1,82.4,108.1,95.7,96.88,0.16,12.7,B,0
2025-05-11 01:00:00,3.01,92.3,0.4159,0.88,0.0461,209.11,225.02,40.9,51.4,79.6,114.4,90.7,104.46,0.1,9.0,A,0
2025-05-11 02:00:00,3.89,116.3,0.4262,0.887,0.0396,315.26,297.87,53.1,63.2,87.4,111.7,100.8,102.57,0.14,11.9,C,0
2025-05-11 03:00:00,3.21,109.8,0.498,0.88,0.0455,294.38,280.52,59.5,50.3,81.6,109.8,94.8,100.4,0.13,11.2,B,0
2025-05-11 04:00:00,3.39,105.0,0.528,0.9181,0.052,315.14,310.11,57.7,47.3,75.2,108.9,92.4,106.51,0.14,12.4,C,0
2025-05-11 05:00:00,4.09,123.3,0.3023,0.88,0.0352,384.26,377.67,39.0,84.3,84.8,111.2,89.6,103.08,0.17,15.1,B,0
2025-05-11 06:00:00,1.97,123.2,0.5842,0.9034,0.06,214.3,230.81,76.6,46.6,82.0,112.0,94.2,98.75,0.1,9.2,C,0
2025-05-11 07:00:00,4.55,95.8,0.4604,0.88,0.0475,304.51,312.83,47.5,48.3,81.5,107.5,89.2,95.49,0.14,12.5,A,1
2025-05-11 08:00:00,3.56,107.3,0.3935,0.88,0.0411,302.62,288.14,45.1,62.2,81.4,113.0,96.7,103.09,0.14,11.5,B,0
2025-05-11 09:00:00,3.17,114.2,0.5753,0.8967,0.0599,284.27,267.81,70.3,43.9,81.4,110.8,98.9,99.89,0.13,10.7,B,0
2025-05-11 10:00:00,3.43,105.9,0.4981,0.9448,0.0492,265.77,262.04,53.1,52.8,87.0,111.9,93.0,100.88,0.12,10.5,C,0
2025-05-11 11:00:00,3.47,118.8,0.5973,0.8846,0.0629,307.75,306.14,77.2,41.5,83.4,112.0,96.2,100.63,0.14,12.2,C,0
2025-05-11 12:00:00,2.12,114.2,0.535,0.88,0.0502,227.64,231.5,66.7,47.5,82.8,110.6,101.1,105.59,0.1,9.3,C,0
2025-05-11 13:00:00,4.7,137.5,0.4999,0.9211,0.0532,399.08,317.63,70.8,66.7,81.2,110.9,94.1,103.83,0.18,12.7,A,0
2025-05-11 14:00:00,3.53,87.0,0.4878,0.88,0.0531,266.72,246.0,45.8,41.3,87.2,111.0,94.5,101.01,0.12,9.8,B,1
2025-05-11 15:00:00,3.85,108.2,0.5386,0.88,0.0574,300.99,292.77,63.3,44.9,84.5,109.3,95.0,100.93,0.14,11.7,A,0
2025-05-11 16:00:00,4.26,96.4,0.4669,0.8966,0.0504,301.68,307.39,47.4,48.9,85.0,111.3,92.8,102.16,0.14,12.3,A,0
2025-05-11 17:00:00,2.68,119.1,0.4318,0.88,0.0455,291.95,276.93,55.1,63.9,82.8,109.5,93.2,105.25,0.13,11.1,C,0
2025-05-11 18:00:00,3.88,85.7,0.5488,0.88,0.0607,256.54,266.06,51.1,34.7,85.0,110.0,91.2,101.55,0.12,10.6,C,0
2025-05-11 19:00:00,3.29,115.2,0.4884,0.88,0.0375,321.06,292.48,61.7,53.5,83.2,113.1,97.1,99.58,0.15,11.7,B,0
2025-05-11 20:00:00,4.18,100.5,0.5027,0.9368,0.0545,283.5,284.06,51.1,49.5,80.9,109.9,94.6,97.69,0.13,11.4,B,0
2025-05-11 21:00:00,1.8,99.0,0.5872,0.9006,0.0686,194.49,207.49,61.7,37.3,83.1,110.8,98.0,101.04,0.09,8.3,B,0
2025-05-11 22:00:00,3.42,88.3,0.4909,0.88,0.046,261.56,267.54,47.1,41.2,88.3,109.7,100.1,97.71,0.12,10.7,C,0
2025-05-11 23:00:00,3.02,103.0,0.5012,0.9229,0.0465,239.79,233.54,53.5,49.6,82.6,109.3,89.7,102.32,0.11,9.3,C,0
2025-05-12 00:00:00,3.85,126.3,0.452,0.9068,0.0516,350.48,314.85,59.1,67.1,85.8,113.9,90.8,102.66,0.16,12.6,A,0
2025-05-12 01:00:00,3.88,109.6,0.5345,0.88,0.0488,313.05,315.75,64.1,45.6,85.6,107.1,98.5,104.87,0.14,12.6,B,0
2025-05-12 02:00:00,2.93,119.4,0.528,0.895,0.0495,289.81,267.54,67.6,51.8,83.7,110.1,93.7,100.67,0.13,10.7,A,0
2025-05-12 03:00:00,2.93,135.0,0.5721,0.9267,0.0581,327.83,307.91,79.9,55.1,87.0,107.6,95.4,104.4,0.15,12.3,B,0
2025-05-12 04:00:00,3.41,114.0,0.4537,0.88,0.0414,278.45,293.16,56.0,57.9,75.5,112.5,95.4,106.13,0.13,11.7,B,0
2025-05-12 05:00:00,2.78,101.6,0.4634,0.925,0.0507,241.04,246.62,48.0,53.7,76.5,109.9,90.3,101.52,0.11,9.9,B,0
2025-05-12 06:00:00,4.17,117.0,0.5634,0.88,0.0524,400.84,387.0,72.2,44.8,87.2,109.1,97.5,108.01,0.18,15.5,A,0
2025-05-12 07:00:00,3.2,101.8,0.5202,0.88,0.0538,286.65,291.27,57.5,44.4,80.1,106.3,96.2,105.61,0.13,11.7,A,0
2025-05-12 08:00:00,1.5,102.4,0.4275,0.88,0.0442,188.21,204.69,47.0,55.5,82.3,113.2,90.0,99.86,0.09,8.2,A,0
2025-05-12 09:00:00,3.2,87.2,0.6045,0.9244,0.0688,229.6,234.95,54.6,32.6,87.3,107.3,94.2,110.13,0.1,9.4,C,0
2025-05-12 10:00:00,2.67,123.9,0.3641,0.88,0.0422,325.68,304.35,47.6,76.3,82.6,111.0,94.5,101.1,0.15,12.2,C,0
2025-05-12 11:00:00,2.19,104.2,0.5627,0.88,0.0536,233.62,265.22,64.2,40.0,87.1,111.9,98.7,105.5,0.11,10.6,A,0
2025-05-12 12:00:00,2.51,112.7,0.3988,0.9026,0.0336,248.59,248.21,47.4,65.4,80.8,114.3,100.9,103.19,0.11,9.9,C,0
2025-05-12 13:00:00,3.59,94.5,0.6509,0.9208,0.0693,271.45,274.55,64.5,29.9,83.8,108.9,95.0,102.21,0.12,11.0,C,0
2025-05-12 14:00:00,4.56,116.5,0.3764,0.9215,0.0344,359.28,352.1,44.9,71.6,82.2,108.3,86.6,105.23,0.16,14.1,A,0
2025-05-12 15:00:00,3.75,98.6,0.5922,0.8967,0.0575,293.34,282.7,62.8,35.8,86.5,109.1,98.6,101.75,0.13,11.3,B,0
2025-05-12 16:00:00,3.01,107.9,0.4935,0.8864,0.044,279.39,272.43,57.6,50.3,81.2,108.8,106.0,101.07,0.13,10.9,C,0
2025-05-12 17:00:00,3.86,123.2,0.4707,0.88,0.0505,370.64,378.48,62.4,60.8,79.1,106.2,98.6,101.16,0.17,15.1,A,0
2025-05-12 18:00:00,3.13,121.9,0.5148,0.9381,0.0483,297.26,283.34,63.9,58.0,80.6,113.3,93.6,97.87,0.14,11.3,B,0
2025-05-12 19:00:00,2.94,109.7,0.5506,0.8913,0.0549,234.41,243.36,65.0,44.7,80.7,109.2,97.0,104.5,0.11,9.7,C,0
2025-05-12 20:00:00,2.58,83.5,0.4276,0.9026,0.0427,202.89,220.18,37.4,46.1,80.1,109.7,99.0,99.32,0.09,8.8,A,1
2025-05-12 21:00:00,2.1,154.9,0.4347,0.9013,0.0444,306.93,298.1,70.6,84.3,79.9,111.3,95.6,101.93,0.14,11.9,B,0
2025-05-12 22:00:00,3.19,136.2,0.552,0.9089,0.0585,307.28,299.96,79.0,57.2,85.4,112.8,101.6,101.36,0.14,12.0,C,0
2025-05-12 23:00:00,3.63,120.8,0.3634,0.88,0.0351,326.99,331.24,47.0,73.9,86.2,107.7,89.3,103.12,0.15,13.2,A,0
2025-05-13 00:00:00,3.42,98.7,0.4533,0.9282,0.0416,297.54,291.18,45.8,52.9,83.2,110.7,93.0,101.26,0.14,11.6,A,0
2025-05-13 01:00:00,3.17,108.3,0.7433,0.8922,0.065,248.49,229.28,88.8,19.5,80.1,107.6,97.3,100.49,0.11,9.2,C,0
2025-05-13 02:00:00,2.74,101.8,0.4226,0.9306,0.0428,235.22,254.97,43.6,58.3,80.2,110.7,98.5,102.54,0.11,10.2,A,0
2025-05-13 03:00:00,3.99,129.0,0.5918,0.9154,0.0584,419.35,379.06,80.3,48.7,75.8,110.6,92.3,102.29,0.19,15.2,B,1
2025-05-13 04:00:00,2.45,113.9,0.4531,0.8964,0.0418,249.43,254.3,54.8,59.1,83.1,109.1,92.7,98.11,0.11,10.2,A,0
2025-05-13 05:00:00,4.12,98.2,0.5407,0.88,0.0544,288.3,268.91,57.9,40.4,80.0,110.5,91.7,100.97,0.13,10.8,C,0
2025-05-13 06:00:00,2.7,102.9,0.5523,0.88,0.0595,240.21,238.96,61.8,41.1,86.4,110.5,91.3,105.11,0.11,9.6,B,0
2025-05-13 07:00:00,2.9,126.8,0.5903,0.88,0.0646,317.59,304.06,81.8,45.1,77.9,109.8,97.6,108.67,0.14,12.2,A,0
